company_id,employee_count_baseline,company_age_years,industry_biotech,industry_software,location_boston,location_sf,location_nyc,prior_funding,growth_rate_6mo_prior,propensity_score_true,treated,funding_amount,y0_counterfactual,y1_counterfactual,employee_growth_12mo
COMP_0512,10,0.5738786443650657,1,0,0,0,1,0,0.008747385298099375,0.2593945883776265,0,0.0,0.1684149796837363,0.3684149796837363,0.1684149796837363
COMP_0513,5,0.5,1,0,0,0,1,0,0.18887954609766422,0.29123169390086207,0,0.0,0.2851916076929345,0.4851916076929345,0.2851916076929345
COMP_0514,7,3.2391012301005384,0,0,0,0,0,0,0.16144541780259905,0.12816896083729543,1,13178243.13856123,0.20583124261887353,0.40583124261887354,0.40583124261887354
COMP_0515,22,4.336511397671147,1,0,0,1,0,0,0.1535459138900389,0.3101867066393506,0,0.0,0.08144178207415365,0.28144178207415366,0.08144178207415365
COMP_0516,18,0.9238438486607708,0,1,0,1,0,1,0.11219176330842982,0.4499458883257433,1,8419379.053022295,0.11681299503405992,0.3168129950340599,0.3168129950340599
COMP_0517,5,0.5,1,0,0,0,0,1,0.09431603774247538,0.31463537854725276,1,9443709.959110932,0.3584325271011034,0.5584325271011035,0.5584325271011035
COMP_0518,13,0.5,1,0,0,0,0,0,0.4582557989305658,0.4099907551704125,0,0.0,0.47815324120353153,0.6781532412035316,0.47815324120353153
COMP_0519,22,10.31296500851203,0,0,0,1,0,0,0.2776384967794259,0.1612838097413058,0,0.0,0.332128536560354,0.5321285365603541,0.332128536560354
COMP_0520,5,1.050565695910876,0,0,0,0,1,0,0.20842403424782682,0.19696422879736572,0,0.0,0.2442621664919352,0.4442621664919352,0.2442621664919352
COMP_0521,18,4.398912129912061,1,0,0,1,0,0,0.11676987373050825,0.28105389709716,1,10766753.932292197,0.3396073961987332,0.5396073961987332,0.5396073961987332
COMP_0522,7,2.939797516464114,0,1,0,0,0,0,0.25107358008950037,0.19654029719857105,1,6832377.824681388,0.2515453188384736,0.4515453188384736,0.4515453188384736
COMP_0523,19,1.4435074674879773,1,0,1,0,0,0,0.17769921645871778,0.37622071421034325,0,0.0,0.36137664918390067,0.5613766491839007,0.36137664918390067
COMP_0524,6,0.6908340568677106,0,1,0,0,0,0,0.10393071291610535,0.17891818264199852,0,0.0,0.4223988828963219,0.6223988828963218,0.4223988828963219
COMP_0525,5,0.5,0,1,0,0,1,0,0.05446535121011275,0.20452683507980893,0,0.0,0.02548123779582251,0.22548123779582252,0.02548123779582251
COMP_0526,5,2.8636368854384417,1,0,0,0,1,1,0.08786239935059678,0.3256760371881344,1,11109145.075210221,0.31532822691297896,0.515328226912979,0.515328226912979
COMP_0527,12,4.470085675022753,1,0,1,0,0,1,-0.3,0.21390652789164724,0,0.0,0.33900602600516155,0.5390060260051616,0.33900602600516155
COMP_0528,14,3.097666900691127,0,1,0,0,1,0,0.13159012589464628,0.23960082077114592,0,0.0,0.25527670756112275,0.45527670756112276,0.25527670756112275
COMP_0529,5,2.2669968830594174,0,0,0,1,0,0,0.02672858798344606,0.14302232408306167,1,21493538.931826998,0.3365031729798159,0.536503172979816,0.536503172979816
COMP_0530,20,0.5,0,0,1,0,0,0,0.33890049974243264,0.36043437850848337,0,0.0,0.2725963076795688,0.4725963076795688,0.2725963076795688
COMP_0531,5,10.372234589260662,1,0,0,0,1,0,0.10290161062176315,0.11419504640055021,0,0.0,0.07660558217146167,0.2766055821714617,0.07660558217146167
COMP_0532,11,4.80908834653308,0,0,0,0,0,1,-0.07834451293024428,0.13964648116216466,0,0.0,0.09981185086408313,0.29981185086408313,0.09981185086408313
COMP_0533,5,1.0394187859129418,1,0,0,0,1,0,0.09251797688078235,0.24304180696141,0,0.0,0.04055408622251802,0.24055408622251803,0.04055408622251802
COMP_0534,7,11.731621718151654,0,1,0,0,1,1,-0.05691816275937561,0.11886468591661939,0,0.0,-0.09475838076125023,0.10524161923874978,-0.09475838076125023
COMP_0535,12,2.76301741340844,0,0,1,0,0,0,0.17101111235686997,0.2160547185385404,1,6777021.509715142,0.10830565523406059,0.3083056552340606,0.3083056552340606
COMP_0536,6,2.619856506134551,0,0,0,0,1,1,0.1436421046509228,0.2616957176445097,0,0.0,0.3051839142332114,0.5051839142332114,0.3051839142332114
COMP_0537,8,4.135849884615044,0,0,1,0,0,0,0.24367594466624015,0.19743544299718402,0,0.0,0.30276310615939905,0.5027631061593991,0.30276310615939905
COMP_0538,27,5.010268601531631,0,1,0,0,1,1,-0.018632268754184805,0.2995292910387667,0,0.0,0.21770373339839005,0.41770373339839006,0.21770373339839005
COMP_0539,7,3.2055176722441487,1,0,0,0,0,0,0.10510121443422203,0.17849516725490186,0,0.0,0.30979952350492956,0.5097995235049295,0.30979952350492956
COMP_0540,23,0.5,0,0,0,0,1,0,-0.10475326931399528,0.179629705918273,0,0.0,0.11303869316151598,0.313038693161516,0.11303869316151598
COMP_0541,5,1.2386816769465248,1,0,1,0,0,0,0.20522421728870716,0.3035206790518057,1,17966163.16479007,0.4536035994548477,0.6536035994548477,0.6536035994548477
COMP_0542,18,7.896754519272619,0,1,0,1,0,0,0.1778306770660183,0.20312074376040912,1,21149873.190175653,0.19297974228312378,0.3929797422831238,0.3929797422831238
COMP_0543,38,0.7631891636128318,1,0,0,0,1,1,0.17437075315413564,0.5655452314287166,0,0.0,0.3766467843293371,0.5766467843293371,0.3766467843293371
COMP_0544,5,1.396443328238039,0,1,0,1,0,1,0.10024285470354118,0.3415651258955186,1,6649273.486040339,0.3017033911147555,0.5017033911147555,0.5017033911147555
COMP_0545,6,1.697307680156193,1,0,0,0,0,1,0.16221593361831865,0.33009154138011015,0,0.0,0.3973028623001269,0.5973028623001269,0.3973028623001269
COMP_0546,19,1.7362696227699987,1,0,0,0,0,0,0.34065086624628943,0.3522888201270437,1,4831020.796903138,0.31885946217348893,0.518859462173489,0.518859462173489
COMP_0547,10,2.8475234416566955,0,0,0,0,1,1,0.05723586144369791,0.25359968457031373,0,0.0,0.2866128643940925,0.4866128643940925,0.2866128643940925
COMP_0548,16,8.598106151340588,1,0,0,1,0,0,0.12079677755651268,0.19997662786764414,0,0.0,0.06086756114659042,0.26086756114659043,0.06086756114659042
COMP_0549,7,0.8260461728225593,0,1,0,1,0,0,-0.06291894487721145,0.19393060275046572,0,0.0,0.11787897461039798,0.317878974610398,0.11787897461039798
COMP_0550,13,0.5,1,0,1,0,0,0,-0.030239144239749827,0.28069970769140973,1,11629739.218192827,0.33229651139136585,0.5322965113913658,0.5322965113913658
COMP_0551,10,0.6599599556815943,1,0,0,1,0,0,0.1146719939639961,0.3217204583112563,1,7605573.4834863385,0.3168410279436057,0.5168410279436058,0.5168410279436058
COMP_0552,31,6.539109243301656,1,0,0,1,0,0,0.2655900320052861,0.33346945424342445,1,25454351.29322294,0.23440455836561996,0.43440455836562,0.43440455836562
COMP_0553,14,3.1137722432286834,1,0,0,0,1,0,0.06155787636226414,0.250387953426646,0,0.0,0.30774405222403056,0.5077440522240306,0.30774405222403056
COMP_0554,15,1.010225333637055,0,0,0,0,1,0,0.06461252060318143,0.20434069162638893,0,0.0,0.12199486217094511,0.32199486217094514,0.12199486217094511
COMP_0555,8,5.077593563324161,1,0,1,0,0,1,0.0389672133243438,0.30874513347908555,0,0.0,0.22480930405001567,0.4248093040500157,0.22480930405001567
COMP_0556,8,5.927840217599086,0,0,0,1,0,0,0.019786499373351543,0.11615270460968508,0,0.0,0.24007500582127317,0.4400750058212732,0.24007500582127317
COMP_0557,8,5.622444383943226,0,1,1,0,0,0,0.14424571835632324,0.1900137954142487,0,0.0,0.3599580496615281,0.5599580496615282,0.3599580496615281
COMP_0558,16,7.537198629822696,0,1,1,0,0,0,-0.12458864677679668,0.12226858072498038,1,10175560.982702108,0.2243862769422579,0.42438627694225795,0.42438627694225795
COMP_0559,8,0.8720237172438463,0,1,0,0,0,0,0.29214093650000916,0.25367863613290104,1,6695832.975648191,0.30199773797853396,0.501997737978534,0.501997737978534
COMP_0560,15,4.220004662469166,0,1,1,0,0,0,0.0001866552805809274,0.19635835935602342,0,0.0,0.3058253613723182,0.5058253613723183,0.3058253613723182
COMP_0561,64,1.8515571235563426,0,0,0,0,1,1,0.2082855228157212,0.46980684492135516,1,5635046.150818989,0.19297661471189054,0.39297661471189055,0.39297661471189055
COMP_0562,24,5.535453261220355,1,0,1,0,0,0,-0.09049978960908137,0.20082777773259705,0,0.0,0.054181269763233716,0.25418126976323374,0.054181269763233716
COMP_0563,9,3.91127640580427,1,0,0,0,0,0,0.20032601958193275,0.20894305126227106,0,0.0,0.01883154022761374,0.21883154022761375,0.01883154022761374
COMP_0564,31,4.494326261596779,0,0,0,0,1,0,0.20079169117217463,0.22834972815718294,0,0.0,0.3420568434716388,0.5420568434716388,0.3420568434716388
COMP_0565,8,3.2027525720526278,0,0,0,1,0,1,0.15763031080088447,0.29293286350581627,0,0.0,0.17339350338849177,0.37339350338849175,0.17339350338849177
COMP_0566,5,0.5859605928718377,0,0,0,0,1,0,-0.04916427826996883,0.1330688103520279,0,0.0,0.12205619798421073,0.32205619798421076,0.12205619798421073
COMP_0567,5,2.362551072576614,0,1,0,0,0,0,0.13743222843971156,0.15728633866652875,0,0.0,0.14278381485586494,0.34278381485586495,0.14278381485586494
COMP_0568,5,12.533779785050836,0,0,0,0,0,1,-0.07745842771015835,0.055963588648344775,0,0.0,0.003951937172275002,0.203951937172275,0.003951937172275002
COMP_0569,9,8.312398164022298,0,1,0,1,0,0,0.0620855117355722,0.1361194827054789,0,0.0,0.09299512111541111,0.29299512111541115,0.09299512111541111
COMP_0570,12,0.5,0,1,0,0,0,0,0.2544119651432989,0.2697868894532844,0,0.0,0.19613216351190466,0.39613216351190467,0.19613216351190466
COMP_0571,46,0.5403054034522647,1,0,0,0,0,1,0.2195052890606113,0.533343553717117,1,17245264.301493444,0.43944867793869624,0.6394486779386963,0.6394486779386963
COMP_0572,15,0.5,0,1,0,0,0,0,0.10227744138106497,0.22565153495195622,1,7515692.033705518,0.12461847608242521,0.3246184760824252,0.3246184760824252
COMP_0573,10,3.8836615621811608,1,0,0,0,1,0,-0.04622098638842628,0.18391683422377508,0,0.0,0.07312365259939761,0.27312365259939764,0.07312365259939761
COMP_0574,23,5.107709342087539,1,0,0,0,1,0,0.196838156826129,0.2939147221558326,0,0.0,0.027247106585384234,0.22724710658538425,0.027247106585384234
COMP_0575,5,0.7205310250501586,0,0,0,1,0,0,0.10290718565470379,0.18491330963193867,0,0.0,0.09045082166545865,0.29045082166545866,0.09045082166545865
COMP_0576,14,2.114764841518587,1,0,0,0,0,0,-0.24804733973456347,0.12832461686907956,0,0.0,0.13272925754400325,0.3327292575440033,0.13272925754400325
COMP_0577,22,5.510955211433411,1,0,0,0,1,0,0.2173944739474777,0.29131750773903603,1,10221562.83871792,0.04119550607361355,0.24119550607361356,0.24119550607361356
COMP_0578,5,3.9592908559415294,1,0,0,0,1,0,0.09636507491954618,0.19460396792902876,0,0.0,0.0573400195111573,0.2573400195111573,0.0573400195111573
COMP_0579,30,2.344212434861385,0,0,0,0,1,0,0.28036768719746086,0.2987354817509821,1,16126864.204005336,0.2490379083850974,0.4490379083850974,0.4490379083850974
COMP_0580,15,2.6773395137100966,0,1,0,0,0,0,-0.0642905778264207,0.143822225083563,0,0.0,0.1034567909969466,0.3034567909969466,0.1034567909969466
COMP_0581,8,2.130028950205218,0,1,0,0,0,0,-0.3,0.08400224166089891,0,0.0,0.2673975000086249,0.4673975000086249,0.2673975000086249
COMP_0582,20,1.0595365500048617,0,0,1,0,0,0,0.14186257875177777,0.2643444895671925,1,7849547.737118002,0.42890127783859133,0.6289012778385914,0.6289012778385914
COMP_0583,74,2.4973794224044665,0,0,0,0,0,0,0.14373455150229592,0.2366653687020096,1,9772972.608931396,0.11379463680975538,0.3137946368097554,0.3137946368097554
COMP_0584,14,3.5027808932904376,1,0,0,0,1,0,-0.15360074414096778,0.17282133752793027,0,0.0,0.18060841961430488,0.3806084196143049,0.18060841961430488
COMP_0585,14,6.1983422253223575,0,0,0,0,0,1,-0.04677493187999093,0.13923397988108002,0,0.0,0.15864201172565418,0.3586420117256542,0.15864201172565418
COMP_0586,8,3.034206464624563,0,0,0,0,1,0,0.5132826615579853,0.298799128182663,0,0.0,0.2556754649450609,0.4556754649450609,0.2556754649450609
COMP_0587,6,4.295401138756578,0,1,0,1,0,0,0.0541584078769295,0.17027275167451356,0,0.0,0.05411878141810039,0.2541187814181004,0.05411878141810039
COMP_0588,23,0.5233160114673714,1,0,0,0,0,0,0.20964384645643241,0.3335003624924219,1,9917500.145553583,0.3335163155817113,0.5335163155817113,0.5335163155817113
COMP_0589,6,1.857223555999128,0,0,0,1,0,0,0.0024010258947424618,0.14888254113412616,0,0.0,0.15444896644878386,0.3544489664487839,0.15444896644878386
COMP_0590,12,0.5,0,1,0,0,0,1,-0.21354543482797347,0.2088917104324637,0,0.0,0.14585444286962868,0.3458544428696287,0.14585444286962868
COMP_0591,8,0.8497910020736007,1,0,0,0,1,0,0.07446126298061417,0.2665448141549128,1,14072849.148629611,0.3078147873840205,0.5078147873840205,0.5078147873840205
COMP_0592,17,3.8889410568338576,0,1,0,0,1,1,0.06015931595708423,0.3276988198339013,0,0.0,0.15954407798615877,0.3595440779861588,0.15954407798615877
COMP_0593,15,14.414506322658417,1,0,0,1,0,0,0.04001826419974429,0.10442479576735073,0,0.0,-0.09040207352016282,0.1095979264798372,-0.09040207352016282
COMP_0594,27,0.5,1,0,0,0,1,1,0.08280387467404114,0.5010897005620577,0,0.0,0.34698821556464293,0.5469882155646429,0.34698821556464293
COMP_0595,8,1.539957770164258,0,0,0,1,0,0,0.1396402407468455,0.20572607688469957,0,0.0,0.274448365569139,0.474448365569139,0.274448365569139
COMP_0596,9,4.8293784567052445,1,0,1,0,0,1,0.07748245731192901,0.3387643479498525,0,0.0,0.1487131651740236,0.3487131651740236,0.1487131651740236
COMP_0597,5,0.6846025837846912,0,1,0,1,0,0,-0.08960092519210455,0.1729545604335454,0,0.0,0.3093710184709135,0.5093710184709135,0.3093710184709135
COMP_0598,8,2.4296157370428473,0,1,1,0,0,0,0.17292771873429083,0.2547810206106748,0,0.0,0.10432507439204991,0.3043250743920499,0.10432507439204991
COMP_0599,16,3.962321047704407,1,0,0,0,0,0,-0.19240576329836348,0.12463330476995901,0,0.0,0.04370581507739993,0.24370581507739994,0.04370581507739993
COMP_0600,22,2.8712245114942974,0,0,0,0,0,0,-0.20755361859263002,0.09322174298484302,0,0.0,0.014663633246884307,0.2146636332468843,0.014663633246884307
COMP_0601,5,0.6248562019003502,1,0,0,1,0,1,0.2108770742052352,0.4606067889060805,1,13436263.200370638,0.34432571350323504,0.5443257135032351,0.5443257135032351
COMP_0602,24,1.317304111568972,1,0,0,0,0,0,0.17605304082030354,0.30444742691623194,0,0.0,0.2493496250451022,0.44934962504510223,0.2493496250451022
COMP_0603,36,4.594540124681963,1,0,0,1,0,0,0.0913906952388946,0.3096797459196521,1,8957831.945747687,0.4376081132172911,0.637608113217291,0.637608113217291
COMP_0604,16,2.4238330055885293,1,0,0,0,1,1,-0.10931727571326078,0.3253612551849287,1,10323363.461254522,0.130433907921433,0.330433907921433,0.330433907921433
COMP_0605,54,0.5,1,0,0,0,0,0,-0.006186641101111293,0.2961544011967191,1,8303653.404989363,0.5015373562723896,0.7015373562723897,0.7015373562723897
COMP_0606,6,4.293759200482871,0,0,0,0,0,1,0.060587987847024405,0.15833459056077365,0,0.0,0.19999028379453807,0.39999028379453805,0.19999028379453807
COMP_0607,5,0.5,0,0,0,1,0,1,-0.13938409528611698,0.20653544643868954,0,0.0,0.19954625474109344,0.39954625474109345,0.19954625474109344
COMP_0608,5,4.108120384059132,1,0,0,0,0,0,-0.010854298703484935,0.12458724494687082,0,0.0,0.20721428730053099,0.407214287300531,0.20721428730053099
COMP_0609,40,0.6787472059556166,0,1,0,1,0,1,0.19784955072650198,0.5583549132550064,1,4776838.325775225,0.6554464456378231,0.855446445637823,0.855446445637823
COMP_0610,20,9.515510158679358,0,0,0,0,0,0,0.3140958046433825,0.12734506950356478,1,11374630.96522447,0.01592614102616091,0.21592614102616092,0.21592614102616092
COMP_0611,11,1.3763164238688101,0,0,1,0,0,0,0.03708478710121742,0.19091224902372708,0,0.0,0.07924474719745551,0.2792447471974555,0.07924474719745551
COMP_0612,15,1.187725032910069,0,1,0,0,1,0,0.21347325314741478,0.31444685658112953,0,0.0,0.22322868295459453,0.42322868295459454,0.22322868295459453
COMP_0613,5,0.5,1,0,0,0,1,0,-0.1871090105881201,0.162276469532183,0,0.0,0.16446508958554903,0.364465089585549,0.16446508958554903
COMP_0614,86,1.0941395590465717,1,0,0,0,1,1,0.19891768616704175,0.6282521052865889,1,25756344.19864931,0.20965064376716303,0.40965064376716304,0.40965064376716304
COMP_0615,13,6.278206836529916,0,0,1,0,0,1,-0.020592262209122136,0.19789222761594893,0,0.0,0.12408237589222901,0.324082375892229,0.12408237589222901
COMP_0616,13,15.0,0,0,0,0,0,0,0.1461018425061955,0.05029185873938447,0,0.0,0.10344494391846079,0.3034449439184608,0.10344494391846079
COMP_0617,21,1.3780673048063403,1,0,1,0,0,0,0.06283713726404362,0.33208372130940267,0,0.0,0.3031594722492026,0.5031594722492025,0.3031594722492026
COMP_0618,17,1.7859421815311085,1,0,0,0,1,1,0.2980621014675751,0.5417758767760256,1,6428399.029027131,0.3625695844994423,0.5625695844994423,0.5625695844994423
COMP_0619,14,3.841168113734729,0,0,0,1,0,0,-0.031165347250987713,0.14745156083018796,0,0.0,0.06528502725270018,0.2652850272527002,0.06528502725270018
COMP_0620,6,6.519827038389042,0,0,0,1,0,0,0.19414094463427467,0.138694812391445,0,0.0,0.24502860223336603,0.44502860223336604,0.24502860223336603
COMP_0621,17,2.69715308603585,0,0,0,0,1,0,0.05807388050551999,0.18188868288615234,0,0.0,0.06503534659824836,0.26503534659824834,0.06503534659824836
COMP_0622,54,1.4904017983677944,0,0,0,0,1,1,0.07625417829855044,0.401351596899008,0,0.0,0.4252230678776318,0.6252230678776318,0.4252230678776318
COMP_0623,35,1.5962593294510117,0,1,1,0,0,0,0.07242191602611855,0.3212185042818054,1,6794206.326411423,0.46593303520775703,0.665933035207757,0.665933035207757
COMP_0624,43,3.5684168062675328,0,1,1,0,0,1,-0.026850965674116933,0.3817366379990067,1,6470291.7949058255,0.27117835862811696,0.47117835862811697,0.47117835862811697
COMP_0625,8,0.5,0,1,0,0,1,1,0.09788515511399927,0.37042424584502265,1,14366239.608245444,0.30879696865473355,0.5087969686547336,0.5087969686547336
COMP_0626,5,2.8995117566777555,1,0,0,0,0,0,0.09060276668172679,0.16439083449474487,1,12513747.25123884,0.32741123148763257,0.5274112314876326,0.5274112314876326
COMP_0627,11,1.3178088351892487,0,1,0,0,0,0,0.1361860372610094,0.2075034432961552,0,0.0,0.371577041151335,0.571577041151335,0.371577041151335
COMP_0628,12,4.742512464332387,0,0,1,0,0,1,0.1126757718539294,0.2682680271034636,0,0.0,0.12446995284686246,0.3244699528468625,0.12446995284686246
COMP_0629,29,0.5,1,0,0,1,0,0,0.21969918244183545,0.4500638086342563,0,0.0,0.3288971179629287,0.5288971179629287,0.3288971179629287
COMP_0630,5,2.66166896813351,0,0,1,0,0,1,0.2385262924071053,0.3086831441256441,1,9237915.33206165,0.1560367732561834,0.35603677325618344,0.35603677325618344
COMP_0631,41,1.9673974856808343,0,1,1,0,0,1,-0.05759349827417015,0.40182777803588243,1,6319092.222580693,0.30565686547716403,0.505656865477164,0.505656865477164
COMP_0632,10,3.084395989423934,0,0,0,0,1,0,0.23031587508861565,0.20472305126406395,1,10472716.93982215,0.27012706952259713,0.47012706952259714,0.47012706952259714
COMP_0633,8,0.5,1,0,0,0,1,1,-0.07795046406647815,0.33579979896890944,0,0.0,0.12462166600407978,0.3246216660040798,0.12462166600407978
COMP_0634,5,2.602385901264433,1,0,1,0,0,1,0.18817838322066027,0.4010599841820459,1,4573478.290615972,0.30379812390570055,0.5037981239057006,0.5037981239057006
COMP_0635,5,2.4730809618086416,0,1,0,1,0,1,0.1929608177054303,0.3592651358426164,0,0.0,0.2090916952122054,0.4090916952122054,0.2090916952122054
COMP_0636,23,2.467445679302052,1,0,1,0,0,0,-0.18669753374937562,0.21763681598322754,0,0.0,0.07744703404911646,0.27744703404911647,0.07744703404911646
COMP_0637,12,2.7751443981222352,0,0,0,0,0,0,0.11394688697941145,0.14134679990809537,0,0.0,0.22002663934982983,0.42002663934982987,0.22002663934982983
COMP_0638,5,3.3853711734712624,0,0,0,0,0,0,0.029725582995952654,0.09143363067583976,0,0.0,0.03692898218546886,0.23692898218546887,0.03692898218546886
COMP_0639,5,4.904097930347978,1,0,1,0,0,0,-0.013814788690306237,0.16311816639240231,0,0.0,0.14240390943802908,0.3424039094380291,0.14240390943802908
COMP_0640,9,0.9433955583787479,0,1,0,1,0,0,0.3026278496048508,0.3475294751777145,0,0.0,0.211424301652996,0.41142430165299604,0.211424301652996
COMP_0641,46,5.229755066433693,0,1,0,0,0,1,0.0019481289043871697,0.27478347732237746,0,0.0,0.21316958517043838,0.4131695851704384,0.21316958517043838
COMP_0642,9,2.0689938487788284,1,0,0,0,0,0,-0.020956539367707458,0.1694338360851999,0,0.0,0.19778242106623778,0.3977824210662378,0.19778242106623778
COMP_0643,5,0.5,0,0,0,0,1,0,0.11135424100076402,0.17588783619021134,1,10743472.667358328,0.12774015052133036,0.3277401505213304,0.3277401505213304
COMP_0644,10,0.5,0,0,1,0,0,0,0.20283846194476246,0.25854445628181033,0,0.0,0.255259805939598,0.45525980593959803,0.255259805939598
COMP_0645,9,1.2204705250807646,0,0,1,0,0,1,0.07875271209848098,0.30887708887097043,0,0.0,0.27709340816148376,0.47709340816148377,0.27709340816148376
COMP_0646,5,4.609914568191025,0,0,0,0,1,0,0.2749555818503878,0.16407038294067947,0,0.0,0.10239150560974121,0.3023915056097412,0.10239150560974121
COMP_0647,11,3.6897281520623526,0,1,0,1,0,0,0.1796463492946136,0.2515596189025297,1,15461410.67926152,0.12441667500440415,0.3244166750044042,0.3244166750044042
COMP_0648,10,4.662221989420793,0,0,1,0,0,0,-0.2267316979597145,0.08875677645740661,0,0.0,0.19964617522632033,0.39964617522632034,0.19964617522632033
COMP_0649,21,2.1848874996455643,0,0,0,0,1,1,0.020579955473948766,0.29651012712230423,0,0.0,0.13165218610287518,0.33165218610287517,0.13165218610287518
COMP_0650,53,1.7405217356937097,0,0,1,0,0,0,0.015723685097245158,0.25893385759582166,0,0.0,0.1815059481418562,0.38150594814185623,0.1815059481418562
COMP_0651,30,0.5,0,0,0,0,0,0,0.17190414301441337,0.23400511833522963,0,0.0,0.34385760452441827,0.5438576045244183,0.34385760452441827
COMP_0652,9,1.193351445997096,1,0,0,1,0,1,-0.2937225584561167,0.25968375518019404,0,0.0,0.553521712228022,0.753521712228022,0.553521712228022
COMP_0653,5,1.7075862516576996,0,0,1,0,0,1,0.4823514563076583,0.44442449700163417,1,5349405.98914469,0.28043459162536377,0.4804345916253638,0.4804345916253638
COMP_0654,95,0.5,1,0,0,0,1,1,0.17965391423413152,0.6400245950731361,1,4647483.7986840755,0.432383055982309,0.6323830559823089,0.6323830559823089
COMP_0655,12,0.747738665941839,1,0,0,1,0,0,0.12233152058765367,0.33522675134986507,1,22027772.39557152,0.25807167288469407,0.4580716728846941,0.4580716728846941
COMP_0656,12,2.7355913413762827,1,0,0,0,0,0,0.277235157462872,0.27416017969757805,1,7364751.239005723,0.2571522721978321,0.4571522721978321,0.4571522721978321
COMP_0657,11,3.991592720729103,0,0,0,0,1,1,0.4515481079218937,0.40692439638753475,1,17646880.33089047,0.25274513938148013,0.45274513938148014,0.45274513938148014
COMP_0658,14,15.0,0,0,0,1,0,0,0.2306119966882605,0.08729983816776532,0,0.0,-0.10393012480860171,0.0960698751913983,-0.10393012480860171
COMP_0659,10,8.114266813212947,0,0,0,0,1,1,0.242321964470743,0.22513175070317984,1,9258909.344919443,0.15354016427551262,0.3535401642755126,0.3535401642755126
COMP_0660,7,3.0864069294086174,0,0,0,1,0,0,0.11960350366965736,0.1699952905367736,0,0.0,0.04812209566542017,0.24812209566542018,0.04812209566542017
COMP_0661,7,1.640643929845793,0,1,0,0,0,0,0.07877113699495776,0.16482608811182126,0,0.0,0.3228354343428074,0.5228354343428074,0.3228354343428074
COMP_0662,11,3.0332663873395633,0,0,0,1,0,0,0.028630683399264834,0.16428338421875058,0,0.0,0.17026619194423584,0.3702661919442358,0.17026619194423584
COMP_0663,7,4.620457904229278,0,1,0,0,1,0,-0.023916798757181307,0.13870277217644655,0,0.0,0.169726721193239,0.369726721193239,0.169726721193239
COMP_0664,6,0.5,1,0,1,0,0,0,-0.0030521149549245924,0.24627544421845063,0,0.0,0.22007788751568838,0.4200778875156884,0.22007788751568838
COMP_0665,13,1.5824146535091868,1,0,0,0,1,0,-0.10258339465144747,0.21518946701301575,0,0.0,0.1462474492226778,0.3462474492226778,0.1462474492226778
COMP_0666,9,5.494039535514092,0,0,0,0,0,1,0.08861928239724651,0.1661727944999683,0,0.0,0.1762955585387118,0.37629555853871177,0.1762955585387118
COMP_0667,40,1.4527115108547397,0,0,0,0,0,0,-0.152700136583958,0.13657801125495742,0,0.0,-0.019650553550121214,0.1803494464498788,-0.019650553550121214
COMP_0668,5,2.5450010886301353,1,0,0,1,0,0,0.1286374786215566,0.24705266029406012,0,0.0,0.2508503053590274,0.4508503053590274,0.2508503053590274
COMP_0669,29,2.658516847595217,1,0,0,1,0,1,0.09455040879364875,0.4833656115788881,0,0.0,0.25236143347757445,0.45236143347757446,0.25236143347757445
COMP_0670,33,0.6117742138510528,0,0,0,0,0,0,0.12204029475800317,0.21957503767517259,1,9222145.254457789,0.13248882818174357,0.3324888281817436,0.3324888281817436
COMP_0671,5,1.3493582836467912,1,0,0,0,0,0,0.02168026449700114,0.166763076019744,0,0.0,0.01679549518764145,0.21679549518764146,0.01679549518764145
COMP_0672,9,1.221700812265905,0,0,1,0,0,1,0.5615290555270755,0.5399286470142398,1,12450881.738125974,0.5860825106868743,0.7860825106868743,0.7860825106868743
COMP_0673,9,0.5,0,0,0,0,1,0,0.30401738502704695,0.2723369806176921,0,0.0,0.2149253244688041,0.41492532446880415,0.2149253244688041
COMP_0674,5,0.5,0,1,0,1,0,1,-0.0866813750127084,0.28079301954568,0,0.0,0.38775943463561263,0.5877594346356126,0.38775943463561263
COMP_0675,6,5.345968836417418,1,0,0,0,0,1,0.13493021311403475,0.24467660862767904,0,0.0,0.35184953534897534,0.5518495353489754,0.35184953534897534
COMP_0676,5,0.9567786192901051,0,0,1,0,0,1,0.008799078559401471,0.2506312723458234,0,0.0,0.1018784675106501,0.3018784675106501,0.1018784675106501
COMP_0677,49,2.189923781155562,0,0,0,1,0,0,-0.05217195900611207,0.221699435876819,1,6427500.028685408,0.05540982018826564,0.25540982018826563,0.25540982018826563
COMP_0678,25,1.064567970239679,0,1,0,0,0,0,-0.10101081066859022,0.17612633181426815,0,0.0,0.43654337051202075,0.6365433705120207,0.43654337051202075
COMP_0679,33,8.47438810847557,0,0,1,0,0,0,0.1648325036138881,0.1723844561118155,0,0.0,0.286502909083423,0.48650290908342303,0.286502909083423
COMP_0680,21,0.900465654601783,1,0,0,0,1,0,-0.0022070352604360716,0.2929490749774452,0,0.0,0.23840124584821376,0.43840124584821377,0.23840124584821376
COMP_0681,5,1.6845510492557714,0,1,0,0,1,1,0.2451739036037806,0.3786514847469208,1,10684922.811526371,0.3662102302224728,0.5662102302224727,0.5662102302224727
COMP_0682,8,6.184339299346778,0,0,0,1,0,0,0.24906733217956586,0.16847600731715442,0,0.0,0.12364992200697024,0.32364992200697024,0.12364992200697024
